Id,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,y
18341,32,admin.,married,secondary,no,2468.0,yes,yes,cellular,jul,131,4,5000,0,no
18342,29,technician,married,tertiary,no,676.0,no,no,cellular,jul,470,4,5000,0,no
18343,39,blue-collar,married,primary,no,1373.0,yes,no,telephone,jul,81,5,5000,0,no
18344,34,housemaid,married,tertiary,no,0.0,no,no,cellular,jul,60,5,5000,0,no
18345,40,services,married,secondary,no,473.0,yes,no,cellular,jul,383,3,5000,0,yes
18346,49,management,married,tertiary,no,224.0,yes,no,cellular,jul,68,3,5000,0,no
18347,29,services,single,secondary,no,209.0,yes,no,cellular,jul,487,7,5000,0,no
18348,41,management,married,tertiary,no,371.0,yes,no,cellular,jul,81,8,5000,0,no
18349,49,blue-collar,divorced,primary,no,73.0,no,yes,cellular,jul,106,11,5000,0,no
18350,29,technician,married,secondary,no,0.0,yes,no,cellular,jul,83,6,5000,0,no
18351,50,admin.,married,secondary,no,546.0,no,no,cellular,jul,82,6,5000,0,no
18352,45,entrepreneur,married,tertiary,no,219.0,yes,yes,cellular,jul,118,4,5000,0,no
18353,41,admin.,married,secondary,no,239.0,yes,no,cellular,jul,76,12,5000,0,no
18354,59,self-employed,married,primary,no,0.0,yes,no,telephone,jul,97,2,5000,0,no
18355,25,unemployed,married,secondary,no,157.0,yes,no,cellular,jul,33,31,5000,0,no
18356,53,housemaid,married,primary,no,994.0,no,yes,cellular,jul,1339,3,5000,0,no
18357,34,admin.,married,tertiary,no,262.0,yes,no,cellular,jul,359,3,5000,0,no
18358,34,self-employed,married,tertiary,no,97.0,yes,no,cellular,jul,102,6,5000,0,no
18359,30,student,single,tertiary,no,146.0,no,no,cellular,jul,310,2,5000,0,no
18360,31,blue-collar,single,secondary,no,-571.0,yes,no,cellular,jul,68,3,5000,0,no
18361,49,management,single,tertiary,no,1556.0,yes,no,cellular,jul,674,3,5000,0,no
18362,53,blue-collar,married,secondary,no,2267.0,no,yes,cellular,jul,57,6,5000,0,no
18363,40,self-employed,single,tertiary,no,1616.0,no,no,telephone,jul,1009,7,5000,0,yes
18364,52,technician,married,secondary,no,475.0,yes,no,cellular,jul,121,3,5000,0,no
18365,59,retired,married,primary,no,824.0,yes,no,telephone,jul,81,3,5000,0,no
18366,37,entrepreneur,married,tertiary,no,404.0,yes,no,cellular,jul,55,10,5000,0,no
18367,31,management,single,secondary,yes,20.0,yes,no,cellular,jul,141,5,5000,0,no
18368,38,admin.,married,secondary,no,337.0,no,no,cellular,jul,624,4,5000,0,no
18369,38,blue-collar,divorced,secondary,no,1817.0,yes,no,cellular,jul,1096,4,5000,0,yes
18370,56,technician,married,secondary,no,76.0,yes,no,cellular,jul,93,3,5000,0,no
18371,51,management,divorced,tertiary,no,0.0,yes,no,cellular,jul,534,4,5000,0,no
18372,27,technician,single,secondary,no,3305.0,no,yes,cellular,jul,78,3,5000,0,no
18373,59,blue-collar,divorced,secondary,no,-361.0,no,yes,cellular,jul,247,3,5000,0,no
18374,41,management,married,secondary,no,49.0,yes,no,cellular,jul,534,8,5000,0,no
18375,54,blue-collar,married,primary,no,551.0,yes,no,cellular,jul,431,2,5000,0,no
18376,32,services,single,secondary,no,72.0,no,no,cellular,jul,88,9,5000,0,no
18377,43,technician,divorced,secondary,no,1413.0,yes,no,telephone,jul,75,3,5000,0,no
18378,36,entrepreneur,married,secondary,no,229.0,yes,no,cellular,jul,258,2,5000,0,no
18379,38,blue-collar,married,primary,no,-275.0,no,no,cellular,jul,165,3,5000,0,no
18380,59,housemaid,married,primary,no,88.0,yes,no,cellular,jul,63,5,5000,0,no
18381,54,retired,single,secondary,no,129.0,no,yes,cellular,jul,867,2,5000,0,yes
18382,41,housemaid,married,secondary,no,0.0,yes,no,telephone,jul,41,2,5000,0,no
18383,58,housemaid,married,tertiary,no,94.0,no,yes,cellular,jul,207,7,5000,0,no
18384,40,management,married,tertiary,no,552.0,no,no,cellular,jul,761,8,5000,0,no
18385,29,management,single,tertiary,no,91.0,yes,no,telephone,jul,426,4,5000,0,no
18386,46,services,married,secondary,no,-204.0,yes,yes,cellular,jul,234,15,5000,0,no
18387,39,management,single,tertiary,no,759.0,yes,no,cellular,jul,310,5,5000,0,no
18388,49,management,married,tertiary,no,1468.0,yes,no,cellular,jul,88,3,5000,0,no
18389,30,self-employed,single,tertiary,no,253.0,yes,no,cellular,jul,283,4,5000,0,no
18390,37,services,married,secondary,no,1616.0,yes,no,cellular,jul,418,3,5000,0,no
18391,31,unemployed,married,secondary,no,90.0,no,no,cellular,jul,121,2,5000,0,no
18392,46,admin.,married,secondary,no,711.0,no,yes,telephone,jul,187,11,5000,0,no
18393,36,technician,divorced,secondary,no,1156.0,yes,yes,cellular,jul,141,7,5000,0,no
18394,34,entrepreneur,married,secondary,no,3994.0,no,yes,cellular,jul,188,3,5000,0,no
18395,55,management,divorced,tertiary,no,141.0,yes,no,cellular,jul,154,5,5000,0,no
18396,35,technician,married,secondary,no,1508.0,no,no,cellular,jul,339,8,5000,0,no
18397,49,blue-collar,single,primary,no,-165.0,yes,yes,cellular,jul,151,3,5000,0,no
18398,55,technician,married,secondary,no,176.0,yes,no,cellular,jul,106,2,5000,0,no
18399,26,services,single,secondary,no,1163.0,no,yes,cellular,jul,239,4,5000,0,no
18400,54,technician,married,secondary,no,1938.0,no,yes,cellular,jul,551,3,5000,0,yes
18401,32,admin.,single,secondary,no,976.0,yes,no,cellular,jul,644,3,5000,0,no
18402,31,services,single,secondary,no,456.0,yes,no,cellular,jul,322,11,5000,0,no
18403,41,admin.,married,tertiary,no,96.0,yes,no,cellular,jul,269,7,5000,0,no
18404,35,blue-collar,single,primary,no,-631.0,yes,no,cellular,jul,124,3,5000,0,no
18405,26,services,single,primary,no,179.0,yes,yes,cellular,jul,333,4,5000,0,no
18406,37,blue-collar,single,primary,no,147.0,no,no,cellular,jul,192,19,5000,0,no
18407,34,admin.,single,tertiary,no,64.0,yes,no,cellular,jul,76,2,5000,0,no
18408,41,technician,married,secondary,no,2125.0,yes,yes,cellular,jul,433,4,5000,0,no
18409,31,blue-collar,single,secondary,no,-343.0,no,yes,cellular,jul,120,4,5000,0,no
18410,39,admin.,married,secondary,yes,-104.0,yes,no,cellular,jul,290,2,5000,0,no
18411,34,management,married,tertiary,no,436.0,no,yes,cellular,jul,118,4,5000,0,no
18412,44,management,married,primary,no,5418.0,yes,yes,cellular,jul,58,5,5000,0,no
18413,38,blue-collar,single,secondary,no,-933.0,yes,no,cellular,jul,149,11,5000,0,no
18414,35,blue-collar,married,secondary,no,1397.0,yes,no,cellular,jul,114,4,5000,0,no
18415,36,blue-collar,married,secondary,no,718.0,yes,no,cellular,jul,91,3,5000,0,no
18416,36,management,single,tertiary,no,1743.0,yes,no,cellular,jul,428,2,5000,0,no
18417,30,admin.,married,secondary,no,39.0,yes,no,cellular,jul,101,3,5000,0,no
18418,31,admin.,married,secondary,no,3.0,yes,no,cellular,jul,37,12,5000,0,no
18419,31,management,single,tertiary,no,34.0,yes,no,cellular,jul,127,4,5000,0,no
18420,43,housemaid,married,primary,no,59.0,no,yes,cellular,jul,155,2,5000,0,no
18421,44,technician,divorced,secondary,no,0.0,no,no,cellular,jul,264,5,5000,0,no
18422,30,management,single,tertiary,no,2.0,yes,no,cellular,jul,377,4,5000,0,no
18423,34,technician,single,secondary,no,2683.0,no,no,cellular,jul,73,2,5000,0,no
18424,39,unemployed,married,secondary,no,74.0,yes,no,cellular,jul,71,6,5000,0,no
18425,45,admin.,married,secondary,no,1214.0,yes,no,cellular,jul,118,2,5000,0,no
18426,30,technician,single,tertiary,no,4321.0,yes,no,cellular,jul,257,6,5000,0,no
18427,29,services,married,secondary,no,417.0,yes,no,cellular,jul,234,11,5000,0,no
18428,30,services,married,secondary,no,208.0,no,yes,cellular,jul,213,3,5000,0,no
18429,57,retired,divorced,primary,no,0.0,no,no,telephone,jul,1037,3,5000,0,no
18430,33,unemployed,married,tertiary,no,271.0,yes,yes,cellular,jul,262,4,5000,0,no
18431,33,services,married,secondary,no,766.0,yes,no,cellular,jul,22,3,5000,0,no
18432,52,blue-collar,divorced,secondary,no,1912.0,yes,yes,cellular,jul,123,2,5000,0,no
18433,35,services,divorced,secondary,no,742.0,no,no,cellular,jul,83,7,5000,0,no
18434,43,blue-collar,single,primary,yes,69.0,no,yes,cellular,jul,267,5,5000,0,no
18435,40,management,married,tertiary,no,30.0,yes,no,cellular,jul,609,6,5000,0,no
18436,59,blue-collar,married,secondary,no,149.0,no,yes,telephone,jul,313,16,5000,0,no
18437,56,services,married,secondary,no,4763.0,yes,no,telephone,jul,106,6,5000,0,no
18438,36,technician,married,secondary,no,-342.0,yes,no,cellular,jul,170,3,5000,0,no
18439,26,management,single,secondary,no,63.0,no,no,cellular,jul,76,4,5000,0,no
18440,39,services,married,secondary,no,823.0,yes,yes,cellular,jul,780,2,5000,0,no
18441,40,management,married,tertiary,yes,0.0,no,no,cellular,jul,165,5,5000,0,no
18442,26,blue-collar,single,secondary,yes,-685.0,yes,yes,cellular,jul,314,4,5000,0,no
18443,27,entrepreneur,married,tertiary,no,59.0,no,no,cellular,jul,306,6,5000,0,no
18444,33,blue-collar,married,secondary,no,0.0,yes,yes,cellular,jul,83,12,5000,0,no
18445,32,management,married,tertiary,no,128.0,yes,no,cellular,jul,320,3,5000,0,no
18446,56,technician,married,secondary,no,124.0,yes,no,cellular,jul,341,12,5000,0,no
18447,33,admin.,married,secondary,no,2.0,yes,yes,cellular,jul,85,12,5000,0,no
18448,26,blue-collar,single,secondary,no,18.0,yes,no,cellular,jul,579,3,5000,0,no
18449,35,admin.,married,tertiary,no,0.0,yes,no,cellular,jul,151,7,5000,0,no
18450,26,unemployed,single,tertiary,no,102.0,no,no,cellular,jul,377,2,5000,0,no
18451,29,entrepreneur,married,secondary,no,65.0,yes,no,cellular,jul,19,14,5000,0,no
18452,32,admin.,married,secondary,no,48.0,yes,no,cellular,jul,76,3,5000,0,no
18453,26,admin.,single,secondary,no,1690.0,no,yes,cellular,jul,408,3,5000,0,no
18454,48,technician,married,secondary,no,0.0,no,no,cellular,jul,240,3,5000,0,no
18455,33,management,married,tertiary,no,1206.0,yes,no,cellular,jul,72,6,5000,0,no
18456,50,admin.,single,secondary,no,133.0,no,no,cellular,jul,890,4,5000,0,yes
18457,50,housemaid,single,secondary,no,0.0,no,no,telephone,jul,118,8,5000,0,no
18458,36,management,single,tertiary,no,13315.0,no,no,cellular,jul,43,8,5000,0,no
18459,48,blue-collar,married,secondary,no,387.0,yes,no,telephone,jul,76,18,5000,0,no
18460,41,housemaid,married,secondary,no,12.0,no,yes,cellular,jul,472,3,5000,0,no
18461,55,management,married,tertiary,no,655.0,no,no,cellular,jul,167,6,5000,0,no
18462,34,services,married,secondary,no,254.0,yes,no,cellular,jul,276,2,5000,0,no
18463,60,self-employed,married,secondary,no,3105.0,no,no,telephone,jul,178,4,5000,0,no
18464,52,services,single,secondary,no,21.0,yes,no,cellular,jul,147,15,5000,0,no
18465,47,blue-collar,married,secondary,no,912.0,no,no,telephone,jul,118,9,5000,0,no
18466,43,retired,married,primary,no,400.0,yes,no,telephone,jul,282,3,5000,0,no
18467,30,management,single,tertiary,no,199.0,no,yes,cellular,jul,131,7,5000,0,no
18468,34,blue-collar,married,secondary,no,1682.0,yes,yes,cellular,jul,123,3,5000,0,no
18469,25,blue-collar,single,secondary,no,76.0,no,yes,cellular,jul,50,4,5000,0,no
18470,35,management,single,tertiary,no,303.0,yes,yes,cellular,jul,85,9,5000,0,no
18471,30,admin.,single,tertiary,no,2351.0,no,yes,cellular,jul,91,13,5000,0,no
18472,31,blue-collar,married,primary,no,48.0,yes,no,cellular,jul,209,4,5000,0,no
18473,29,management,single,tertiary,no,1895.0,no,no,cellular,jul,97,6,5000,0,no
18474,27,admin.,single,secondary,no,192.0,no,no,telephone,jul,1076,17,5000,0,yes
18475,47,admin.,single,secondary,no,303.0,yes,yes,cellular,jul,152,4,5000,0,no
18476,47,blue-collar,married,primary,no,0.0,yes,yes,telephone,jul,107,3,5000,0,no
18477,40,admin.,single,secondary,no,419.0,no,yes,cellular,jul,100,16,5000,0,no
18478,35,technician,married,secondary,no,-499.0,yes,no,cellular,jul,488,4,5000,0,no
18479,50,admin.,married,secondary,no,298.0,no,yes,cellular,jul,174,6,5000,0,no
18480,44,blue-collar,married,secondary,no,841.0,no,no,cellular,jul,504,4,5000,0,no
18481,49,services,married,primary,no,0.0,no,no,telephone,jul,127,7,5000,0,no
18482,32,blue-collar,single,primary,no,60.0,yes,no,cellular,jul,136,2,5000,0,no
18483,34,management,married,tertiary,no,1725.0,yes,yes,cellular,jul,164,7,5000,0,no
18484,25,technician,single,secondary,no,218.0,yes,yes,cellular,jul,110,4,5000,0,no
18485,31,services,single,secondary,no,0.0,no,no,cellular,jul,243,2,5000,0,no
18486,27,blue-collar,single,primary,no,1.0,yes,no,cellular,jul,120,6,5000,0,no
18487,56,management,divorced,tertiary,no,-59.0,no,yes,cellular,jul,127,6,5000,0,no
18488,44,admin.,married,secondary,no,251.0,no,yes,telephone,jul,122,3,5000,0,no
18489,30,blue-collar,single,secondary,no,567.0,yes,no,cellular,jul,317,5,5000,0,no
18490,46,admin.,married,secondary,no,-42.0,no,yes,telephone,jul,181,12,5000,0,no
18491,59,entrepreneur,divorced,secondary,no,0.0,no,yes,cellular,jul,206,10,5000,0,no
18492,45,entrepreneur,married,primary,no,488.0,yes,no,telephone,jul,90,11,5000,0,no
18493,50,technician,married,secondary,no,349.0,yes,no,telephone,jul,27,17,5000,0,no
18494,41,technician,married,secondary,no,640.0,no,no,cellular,jul,169,6,5000,0,no
18495,36,blue-collar,divorced,primary,no,715.0,no,yes,cellular,jul,128,4,5000,0,no
18496,43,blue-collar,married,secondary,no,536.0,no,no,telephone,jul,185,12,5000,0,no
18497,47,blue-collar,married,primary,no,292.0,no,yes,telephone,jul,210,3,5000,0,no
18498,51,admin.,single,secondary,no,2130.0,yes,no,telephone,jul,126,8,5000,0,no
18499,35,unemployed,married,secondary,no,1.0,yes,no,cellular,jul,173,8,5000,0,no
18500,44,blue-collar,married,secondary,no,337.0,yes,no,telephone,jul,257,3,5000,0,no
18501,27,management,single,secondary,no,0.0,yes,yes,cellular,jul,125,2,5000,0,no
18502,39,technician,single,tertiary,no,54.0,yes,no,cellular,jul,99,12,5000,0,no
18503,41,admin.,married,secondary,no,-5.0,yes,no,cellular,jul,38,17,5000,0,no
18504,47,management,single,tertiary,no,216.0,yes,no,cellular,jul,193,10,5000,0,no
18505,31,self-employed,married,tertiary,no,3.0,yes,no,cellular,jul,215,4,5000,0,no
18506,34,blue-collar,married,secondary,no,156.0,yes,no,cellular,jul,393,3,5000,0,no
18507,29,technician,single,secondary,no,426.0,yes,no,telephone,jul,121,6,5000,0,no
18508,46,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,jul,54,16,5000,0,no
18509,58,retired,married,secondary,no,3542.0,yes,no,telephone,jul,345,17,5000,0,no
18510,37,services,married,secondary,no,3.0,yes,no,cellular,jul,88,6,5000,0,no
18511,32,blue-collar,single,primary,no,882.0,no,yes,cellular,jul,80,8,5000,0,no
18512,31,technician,single,tertiary,no,-749.0,yes,yes,cellular,jul,82,4,5000,0,no
18513,36,management,single,tertiary,no,8.0,no,no,cellular,jul,858,7,5000,0,no
18514,57,services,married,primary,no,1700.0,yes,no,cellular,jul,178,12,5000,0,no
18515,32,blue-collar,married,secondary,no,129.0,yes,no,cellular,jul,119,7,5000,0,no
18516,35,management,divorced,tertiary,no,366.0,yes,no,telephone,jul,480,9,5000,0,no
18517,41,technician,married,tertiary,no,354.0,no,no,cellular,jul,95,5,5000,0,no
18518,37,admin.,married,secondary,no,-325.0,no,no,cellular,jul,179,7,5000,0,no
18519,60,retired,married,secondary,yes,879.0,yes,yes,cellular,jul,62,8,5000,0,no
18520,41,services,married,primary,no,812.0,yes,yes,cellular,jul,117,3,5000,0,no
18521,30,admin.,married,secondary,no,4.0,yes,no,cellular,jul,176,21,5000,0,no
18522,56,services,married,secondary,no,467.0,no,yes,telephone,jul,105,8,5000,0,no
18523,42,technician,divorced,secondary,no,-78.0,yes,yes,cellular,jul,10,23,5000,0,no
18524,26,blue-collar,single,primary,yes,344.0,no,yes,cellular,jul,62,4,5000,0,no
18525,56,retired,married,secondary,no,6114.0,no,no,telephone,jul,168,2,5000,0,no
18526,53,unemployed,married,primary,no,845.0,no,no,cellular,jul,123,2,5000,0,no
18527,56,retired,married,primary,no,21.0,no,no,cellular,jul,324,7,5000,0,no
18528,49,services,married,secondary,yes,-249.0,no,no,cellular,jul,234,5,5000,0,no
18529,47,services,married,secondary,no,3333.0,yes,yes,cellular,jul,114,2,5000,0,no
18530,36,admin.,married,secondary,no,-323.0,yes,no,cellular,jul,118,8,5000,0,no
18531,44,technician,married,tertiary,no,964.0,no,no,cellular,jul,158,2,5000,0,no
18532,45,services,married,secondary,no,9.0,yes,no,telephone,jul,186,2,5000,0,no
18533,30,technician,married,tertiary,no,1103.0,yes,yes,cellular,jul,148,15,5000,0,no
18534,48,blue-collar,married,secondary,no,0.0,no,no,cellular,jul,215,6,5000,0,no
18535,59,management,married,secondary,no,-1246.0,no,no,telephone,jul,175,2,5000,0,no
18536,33,technician,married,tertiary,no,-482.0,yes,no,cellular,jul,90,3,5000,0,no
18537,58,retired,divorced,tertiary,no,2086.0,yes,no,cellular,jul,194,2,5000,0,no
18538,28,management,single,secondary,no,-513.0,no,yes,cellular,jul,95,8,5000,0,no
18539,55,services,married,secondary,no,408.0,yes,no,cellular,jul,314,2,5000,0,no
18540,45,management,married,secondary,no,1525.0,no,no,cellular,jul,36,2,5000,0,no
18541,59,admin.,divorced,primary,no,0.0,yes,no,cellular,jul,604,3,5000,0,no
18542,40,management,married,tertiary,no,-495.0,no,yes,cellular,jul,303,2,5000,0,no
18543,46,unemployed,married,secondary,no,931.0,no,no,cellular,jul,156,5,5000,0,no
18544,42,technician,married,secondary,no,-113.0,yes,yes,cellular,jul,32,5,5000,0,no
18545,44,management,single,primary,no,4.0,no,no,cellular,jul,163,3,5000,0,no
18546,53,blue-collar,married,secondary,no,5624.0,no,no,cellular,jul,153,2,5000,0,no
18547,48,management,divorced,tertiary,no,2263.0,no,no,cellular,jul,874,2,5000,0,yes
18548,58,services,married,secondary,no,0.0,no,no,telephone,jul,50,2,5000,0,no
18549,59,unemployed,married,primary,no,46.0,no,no,telephone,jul,44,2,5000,0,no
18550,28,management,single,secondary,no,1154.0,no,no,cellular,jul,71,3,5000,0,no
18551,36,blue-collar,married,secondary,no,1563.0,no,no,cellular,jul,449,2,5000,0,no
18552,59,entrepreneur,married,secondary,no,1085.0,no,yes,cellular,jul,101,4,5000,0,no
18553,54,entrepreneur,married,tertiary,no,84.0,no,no,cellular,jul,34,2,5000,0,no
18554,57,technician,married,secondary,no,0.0,no,no,cellular,jul,109,2,5000,0,no
18555,40,blue-collar,single,secondary,no,5483.0,no,no,cellular,jul,76,2,5000,0,no
18556,30,management,single,tertiary,no,62.0,yes,no,cellular,jul,90,5,5000,0,no
18557,45,technician,married,secondary,no,49.0,no,no,cellular,jul,65,2,5000,0,no
18558,42,blue-collar,single,secondary,no,7547.0,no,no,cellular,jul,1569,2,5000,0,no
18559,42,technician,divorced,tertiary,no,7190.0,yes,no,cellular,jul,375,2,5000,0,no
18560,58,management,married,tertiary,no,1517.0,yes,no,telephone,jul,7,5,5000,0,no
18561,47,housemaid,divorced,primary,no,61.0,no,no,cellular,jul,69,5,5000,0,no
18562,58,management,married,secondary,no,407.0,yes,no,cellular,jul,145,2,5000,0,no
18563,46,management,married,secondary,no,10.0,yes,no,cellular,jul,122,7,5000,0,no
18564,48,technician,married,secondary,no,5176.0,no,no,cellular,jul,162,2,5000,0,no
18565,42,services,married,secondary,no,-416.0,no,yes,cellular,jul,147,5,5000,0,no
18566,49,self-employed,married,secondary,no,357.0,no,no,cellular,jul,179,4,5000,0,no
18567,51,admin.,married,secondary,no,0.0,no,no,telephone,jul,27,2,5000,0,no
18568,51,technician,married,secondary,no,-396.0,yes,no,cellular,jul,179,6,5000,0,no
18569,56,services,married,secondary,no,0.0,no,no,cellular,jul,83,2,5000,0,no
18570,47,entrepreneur,married,tertiary,no,459.0,yes,no,cellular,jul,189,4,5000,0,no
18571,57,admin.,divorced,secondary,no,3100.0,no,yes,cellular,jul,165,2,5000,0,no
18572,51,blue-collar,married,secondary,no,7225.0,no,no,cellular,jul,301,2,5000,0,no
18573,40,admin.,married,secondary,yes,94.0,no,no,cellular,jul,117,2,5000,0,no
18574,41,blue-collar,married,secondary,no,1882.0,yes,yes,telephone,jul,165,2,5000,0,no
18575,31,blue-collar,married,secondary,no,892.0,yes,no,cellular,jul,25,22,5000,0,no
18576,56,blue-collar,married,secondary,no,6710.0,no,no,cellular,jul,318,2,5000,0,no
18577,57,retired,married,primary,no,0.0,no,yes,cellular,jul,112,3,5000,0,no
18578,51,management,divorced,tertiary,no,492.0,no,yes,cellular,jul,54,7,5000,0,no
18579,32,services,single,secondary,no,91.0,no,no,cellular,jul,241,5,5000,0,no
